filename,cell_type,x1,x2,y1,y2,content,img_width,img_height,bb_width,bb_height
photo-25.jpg,3,1726,1825,1195,1218,EDGELL,3264,2448,99,23
photo-25.jpg,3,1724,1825,1155,1180,INGHAM,3264,2448,101,25
photo-25.jpg,3,1723,1824,1117,1142,INGHAM,3264,2448,101,25
photo-25.jpg,1,435,500,1317,1341,7.04,3264,2448,65,24
photo-25.jpg,1,435,499,1278,1303,6.47,3264,2448,64,25
photo-25.jpg,1,1073,1086,1298,1321,3,3264,2448,13,23
photo-25.jpg,3,1306,1356,1289,1311,CTN,3264,2448,50,22
photo-25.jpg,1,1071,1085,1259,1282,5,3264,2448,14,23
photo-25.jpg,3,1287,1356,1251,1273,TRAY,3264,2448,69,22
photo-25.jpg,1,751,817,1229,1256,6.00,3264,2448,66,27
photo-25.jpg,1,901,967,1222,1250,6.00,3264,2448,66,28
photo-25.jpg,1,1070,1101,1220,1245,12,3264,2448,31,25
photo-25.jpg,3,1302,1351,1212,1234,PICT,3264,2448,49,22
photo-25.jpg,1,2846,2898,1144,1172,322,3264,2448,52,28
photo-25.jpg,1,2788,2898,1105,1134,140673,3264,2448,110,29
photo-25.jpg,1,2787,2896,1064,1093,135012,3264,2448,109,29
photo-25.jpg,1,750,833,1191,1217,15.21,3264,2448,83,26
photo-25.jpg,1,751,834,1153,1179,46.24,3264,2448,83,26
photo-25.jpg,1,900,983,1186,1212,15.21,3264,2448,83,26
photo-25.jpg,3,900,983,1147,1183,46^24,3264,2448,83,36
photo-25.jpg,1,1069,1084,1183,1206,2,3264,2448,15,23
photo-25.jpg,3,1300,1350,1174,1197,PKT,3264,2448,50,23
photo-25.jpg,1,1068,1081,1145,1168,5,3264,2448,13,23
photo-25.jpg,3,1302,1350,1136,1158,CTN,3264,2448,48,22
photo-26.jpg,2,2505,2768,1380,1404,DRESSING GREEK,3264,2448,263,24
photo-26.jpg,2,2140,2766,1338,1369,SAUCE MEAL SUNDRIED TOMATO & BASIL,3264,2448,626,31
photo-26.jpg,2,2540,2766,1255,1280,SAUCE TOMATO,3264,2448,226,25
photo-26.jpg,2,2539,2767,1297,1322,SAUCE TOMATO,3264,2448,228,25
photo-26.jpg,2,2427,2764,1214,1242,SEASONING MOROCCAN,3264,2448,337,28
photo-26.jpg,1,200,283,1411,1437,17.32,3264,2448,83,26
photo-26.jpg,1,198,282,1373,1398,32.30,3264,2448,84,25
photo-26.jpg,1,199,282,1333,1358,17.18,3264,2448,83,25
photo-26.jpg,1,198,282,1293,1319,25.77,3264,2448,84,26
photo-26.jpg,1,196,280,1254,1280,14.66,3264,2448,84,26
photo-26.jpg,1,548,631,1406,1432,17.32,3264,2448,83,26
photo-26.jpg,1,546,630,1367,1392,32.30,3264,2448,84,25
photo-26.jpg,1,545,630,1327,1353,17.18,3264,2448,85,26
photo-26.jpg,1,545,630,1288,1313,25.77,3264,2448,85,25
photo-26.jpg,1,545,629,1250,1275,14.66,3264,2448,84,25
photo-26.jpg,1,721,804,1405,1429,17.32,3264,2448,83,24
photo-26.jpg,1,720,803,1365,1389,16.15,3264,2448,83,24
photo-26.jpg,1,2808,2921,1378,1404,144529,3264,2448,113,26
photo-26.jpg,1,2827,2919,1335,1362,94493,3264,2448,92,27
photo-26.jpg,1,2805,2918,1294,1321,160034,3264,2448,113,27
photo-26.jpg,1,2805,2918,1252,1278,160034,3264,2448,113,26
photo-26.jpg,1,2824,2917,1212,1237,11489,3264,2448,93,25
photo-26.jpg,1,876,958,1402,1427,17.32,3264,2448,82,25
photo-26.jpg,1,874,958,1362,1388,16.15,3264,2448,84,26
photo-26.jpg,3,1422,1489,1395,1420,3 LT,3264,2448,67,25
photo-26.jpg,3,1388,1488,1356,1379,2.1 KG,3264,2448,100,23
photo-26.jpg,3,1420,1490,1316,1341,4 LT,3264,2448,70,25
photo-26.jpg,3,1419,1489,1275,1300,4 LT,3264,2448,70,25
photo-26.jpg,3,1386,1488,1237,1260,755 GR,3264,2448,102,23
photo-26.jpg,1,1045,1061,1401,1423,1,3264,2448,16,22
photo-26.jpg,3,1630,1822,1391,1415,MASTERFOODS,3264,2448,192,24
photo-26.jpg,3,1630,1821,1351,1374,MASTER; FOODS,3264,2448,191,23
photo-26.jpg,3,1630,1820,1311,1335,MASTERFOODS,3264,2448,190,24
photo-26.jpg,3,1629,1820,1271,1295,MASTERFOODS,3264,2448,191,24
photo-26.jpg,3,1629,1819,1232,1256,MASTERFOODS,3264,2448,190,24
photo-26.jpg,3,1286,1334,1398,1418,BTL,3264,2448,48,20
photo-26.jpg,1,1045,1060,1362,1385,2,3264,2448,15,23
photo-26.jpg,3,1283,1333,1358,1378,JAR,3264,2448,50,20
photo-26.jpg,1,1045,1059,1322,1346,2,3264,2448,14,24
photo-26.jpg,1,874,940,1324,1349,8.59,3264,2448,66,25
photo-26.jpg,1,719,785,1325,1350,8.59,3264,2448,66,25
photo-26.jpg,3,1284,1332,1319,1339,BTL,3264,2448,48,20
photo-26.jpg,1,1046,1059,1282,1306,3,3264,2448,13,24
photo-26.jpg,1,719,785,1287,1310,8.59,3264,2448,66,23
photo-26.jpg,3,874,940,1284,1308,8.S9,3264,2448,66,24
photo-26.jpg,3,1284,1333,1279,1299,BTL,3264,2448,49,20
photo-26.jpg,1,717,801,1248,1272,14.66,3264,2448,84,24
photo-26.jpg,1,1042,1059,1244,1267,1,3264,2448,17,23
photo-26.jpg,1,873,956,1244,1269,14.66,3264,2448,83,25
photo-26.jpg,3,1253,1334,1232,1262,CAN .,3264,2448,81,30
photo-26.jpg,3,1204,1210,1233,1237,.,3264,2448,6,4
photo-27.jpg,2,1230,1258,1277,1689,Bananas - Cavendish Carton,3264,2448,28,412
photo-27.jpg,2,1277,1304,1418,1690,Passionfmit - Each,3264,2448,27,272
photo-27.jpg,2,1353,1387,1310,1688,Tomatoes - Cherry Punnet,3264,2448,34,378
photo-27.jpg,2,1401,1429,1248,1691,Mushrooms - Small Button Ctn,3264,2448,28,443
photo-27.jpg,2,1449,1483,1262,1690,Cucumbers - Continental Bag,3264,2448,34,428
photo-27.jpg,2,1497,1530,1198,1690,Capsicums - Red Economy Loose,3264,2448,33,492
photo-27.jpg,1,1228,1253,2009,2024,1,3264,2448,25,15
photo-27.jpg,3,1228,1256,1805,1906,FB 101,3264,2448,28,101
photo-27.jpg,3,1274,1302,1802,1906,FP 119,3264,2448,28,104
photo-27.jpg,1,1231,1259,886,987,$22.00,3264,2448,28,101
photo-27.jpg,1,1277,1306,895,978,$0.65,3264,2448,29,83
photo-27.jpg,3,1227,1250,307,362,FRE,3264,2448,23,55
photo-27.jpg,1,1231,1259,523,622,$22.00,3264,2448,28,99
photo-27.jpg,1,1275,1301,2006,2047,20,3264,2448,26,41
photo-27.jpg,1,1278,1302,742,776,10,3264,2448,24,34
photo-27.jpg,3,1275,1297,305,360,FRE,3264,2448,22,55
photo-27.jpg,3,1312,1336,733,777,0%,3264,2448,24,44
photo-27.jpg,1,1352,1378,2010,2047,15,3264,2448,26,37
photo-27.jpg,3,1352,1379,1803,1909,VT 105,3264,2448,27,106
photo-27.jpg,3,1399,1427,1799,1913,VM 115,3264,2448,28,114
photo-27.jpg,3,1447,1475,1803,1912,VC 118,3264,2448,28,109
photo-27.jpg,3,1495,1523,1802,1915,VC 149,3264,2448,28,113
photo-27.jpg,1,1355,1384,894,976,$2.00,3264,2448,29,82
photo-27.jpg,1,1403,1431,883,983,$26.00,3264,2448,28,100
photo-27.jpg,1,1451,1479,882,983,$24.00,3264,2448,28,101
photo-27.jpg,1,1498,1527,889,972,$3.95,3264,2448,29,83
photo-27.jpg,1,1356,1384,519,619,$30.00,3264,2448,28,100
photo-27.jpg,1,1404,1431,518,617,$26.00,3264,2448,27,99
photo-27.jpg,1,1450,1479,518,616,$24.00,3264,2448,29,98
photo-27.jpg,1,1498,1527,525,606,$9.84,3264,2448,29,81
photo-27.jpg,3,1354,1376,304,358,FRE,3264,2448,22,54
photo-27.jpg,1,1401,1427,2013,2029,1,3264,2448,26,16
photo-27.jpg,3,1400,1423,303,357,FRF.,3264,2448,23,54
photo-27.jpg,1,1448,1474,2015,2031,1,3264,2448,26,16
photo-27.jpg,3,1447,1472,301,356,FRE,3264,2448,25,55
photo-27.jpg,1,1497,1523,2013,2099,2.492,3264,2448,26,86
photo-27.jpg,3,1496,1519,300,353,FRE,3264,2448,23,53
photo-28.jpg,2,1205,1235,1290,1649,Pinkladys - Special Carton,3264,2448,30,359
photo-28.jpg,2,1251,1280,1301,1650,Mandarins - Large Carton,3264,2448,29,349
photo-28.jpg,2,1295,1325,1388,1648,Oranges - Bulk kgs,3264,2448,30,260
photo-28.jpg,2,1341,1372,1257,1650,Potatoes - White Chats 20kg,3264,2448,31,393
photo-28.jpg,2,1386,1417,1308,1650,Onions - Large Bag 20kg,3264,2448,31,342
photo-28.jpg,1,1209,1234,883,978,$34.00,3264,2448,25,95
photo-28.jpg,1,1253,1278,883,978,$28.00,3264,2448,25,95
photo-28.jpg,1,1299,1323,891,969,$1.65,3264,2448,24,78
photo-28.jpg,1,1345,1370,882,979,$26.00,3264,2448,25,97
photo-28.jpg,1,1390,1415,882,978,$29.50,3264,2448,25,96
photo-28.jpg,1,1202,1225,1952,1964,1,3264,2448,23,12
photo-28.jpg,3,1204,1228,1756,1851,FA 130,3264,2448,24,95
photo-28.jpg,3,1247,1272,1756,1858,FM 101,3264,2448,25,102
photo-28.jpg,3,1292,1317,1754,1857,FO 105,3264,2448,25,103
photo-28.jpg,3,1339,1363,1756,1855,PP 106,3264,2448,24,99
photo-28.jpg,3,1383,1409,1754,1859,PO 103,3264,2448,26,105
photo-28.jpg,1,1212,1235,530,624,$34.00,3264,2448,23,94
photo-28.jpg,1,1256,1281,530,624,$28.00,3264,2448,25,94
photo-28.jpg,1,1302,1325,527,623,$24.75,3264,2448,23,96
photo-28.jpg,1,1347,1372,528,623,$28.00,3264,2448,25,95
photo-28.jpg,1,1393,1416,529,620,$29.50,3264,2448,23,91
photo-28.jpg,1,1247,1270,1952,1965,1,3264,2448,23,13
photo-28.jpg,1,1292,1315,1950,1984,15,3264,2448,23,34
photo-28.jpg,1,1339,1361,1954,1967,1,3264,2448,22,13
photo-28.jpg,1,1384,1407,1955,1968,1,3264,2448,23,13
photo-29.jpg,2,1229,1261,1369,1719,Pinkladys - Special Carton,3264,2448,32,350
photo-29.jpg,2,1272,1299,1335,1720,Bananas - Cavendish Carton,3264,2448,27,385
photo-29.jpg,2,1316,1345,1379,1719,Mandarins - Large Carton,3264,2448,29,340
photo-29.jpg,2,1359,1392,1398,1718,Pineapples Xlarge Bach,3264,2448,33,320
photo-29.jpg,2,1404,1434,1468,1719,Rockmelons - Tray,3264,2448,30,251
photo-29.jpg,2,1448,1478,1330,1719,Strawberries - 250gm punnet,3264,2448,30,389
photo-29.jpg,2,1493,1521,1406,1716,Watermelon - Seedless,3264,2448,28,310
photo-29.jpg,2,1538,1569,1366,1717,Tomatoes - Cherry Punnet,3264,2448,31,351
photo-29.jpg,2,1582,1610,1322,1718,Cucumbers - Continental Bag,3264,2448,28,396
photo-29.jpg,2,1627,1661,1368,1717,Capsicums - Green Loose,3264,2448,34,349
photo-29.jpg,2,1671,1705,1260,1717,Capsicums - Red Economy Loose,3264,2448,34,457
photo-29.jpg,2,1715,1746,1331,1720,Mesculin 3kg Qld Mix Carton,3264,2448,31,389
photo-29.jpg,3,1207,1235,430,480,tt*,3264,2448,28,50
photo-29.jpg,1,1232,1256,2012,2027,1,3264,2448,24,15
photo-29.jpg,3,1231,1257,1820,1916,FA 130,3264,2448,26,96
photo-29.jpg,3,1275,1300,1823,1918,FB 101,3264,2448,25,95
photo-29.jpg,3,1319,1345,1821,1920,FM 101,3264,2448,26,99
photo-29.jpg,3,1364,1389,1819,1917,FP 109,3264,2448,25,98
photo-29.jpg,3,1408,1433,1818,1919,FR 105,3264,2448,25,101
photo-29.jpg,3,1451,1478,1824,1919,FS 101,3264,2448,27,95
photo-29.jpg,3,1496,1523,1816,1922,FW102,3264,2448,27,106
photo-29.jpg,3,1541,1567,1820,1921,VT105,3264,2448,26,101
photo-29.jpg,3,1586,1613,1820,1922,VC 118,3264,2448,27,102
photo-29.jpg,3,1631,1657,1819,1922,VC 138,3264,2448,26,103
photo-29.jpg,3,1677,1701,1818,1923,VC 149,3264,2448,24,105
photo-29.jpg,3,1721,1747,1814,1927,MM 109,3264,2448,26,113
photo-29.jpg,1,1221,1250,971,1066,$3200,3264,2448,29,95
photo-29.jpg,1,1265,1293,970,1063,$1000,3264,2448,28,93
photo-29.jpg,3,1308,1338,971,1065,§26. 00,3264,2448,30,94
photo-29.jpg,1,1353,1381,976,1054,$260,3264,2448,28,78
photo-29.jpg,3,1397,1424,967,1060,"$36,00",3264,2448,27,93
photo-29.jpg,3,1441,1469,975,1052,$3 06,3264,2448,28,77
photo-29.jpg,1,1486,1514,975,1050,$126,3264,2448,28,75
photo-29.jpg,3,1530,1561,972,1051,$2/40,3264,2448,31,79
photo-29.jpg,1,1576,1603,963,1057,$2200,3264,2448,27,94
photo-29.jpg,3,1620,1648,971,1048,"$3,96",3264,2448,28,77
photo-29.jpg,3,1664,1693,970,1047,"$3,96",3264,2448,29,77
photo-29.jpg,1,1709,1737,959,1055,$3200,3264,2448,28,96
photo-29.jpg,3,1217,1243,629,722,$32 00,3264,2448,26,93
photo-29.jpg,3,1258,1289,627,720,"$16,00",3264,2448,31,93
photo-29.jpg,3,1302,1334,626,718,"$26,00",3264,2448,32,92
photo-29.jpg,1,1347,1377,624,717,$30.00,3264,2448,30,93
photo-29.jpg,3,1392,1420,624,716,$96 (X),3264,2448,28,92
photo-29.jpg,1,1436,1463,623,715,$7110,3264,2448,27,92
photo-29.jpg,3,1479,1510,621,713,"$31,13",3264,2448,31,92
photo-29.jpg,3,1524,1555,618,712,"$26,00",3264,2448,31,94
photo-29.jpg,3,1571,1598,619,710,$22 00,3264,2448,27,91
photo-29.jpg,3,1614,1645,624,701,"$7,00",3264,2448,31,77
photo-29.jpg,3,1657,1689,623,702,"$7,00",3264,2448,32,79
photo-29.jpg,3,1703,1732,614,707,"$92,00",3264,2448,29,93
photo-29.jpg,3,1254,1277,432,478,rt*,3264,2448,23,46
photo-29.jpg,1,1276,1300,2012,2028,1,3264,2448,24,16
photo-29.jpg,3,1292,1326,428,477,ft*,3264,2448,34,49
photo-29.jpg,1,1320,1344,2012,2028,1,3264,2448,24,16
photo-29.jpg,3,1338,1368,429,476,ft*,3264,2448,30,47
photo-29.jpg,1,1365,1390,2010,2045,12,3264,2448,25,35
photo-29.jpg,3,1384,1411,430,474,ft*,3264,2448,27,44
photo-29.jpg,1,1410,1433,2013,2029,1,3264,2448,23,16
photo-29.jpg,3,1429,1457,425,472,ft*,3264,2448,28,47
photo-29.jpg,1,1454,1478,2011,2046,18,3264,2448,24,35
photo-29.jpg,3,1472,1500,423,471,ft*,3264,2448,28,48
photo-29.jpg,1,1499,1523,2012,2075,24.9,3264,2448,24,63
photo-29.jpg,3,1518,1545,423,469,ft*,3264,2448,27,46
photo-29.jpg,1,1544,1569,2012,2046,15,3264,2448,25,34
photo-29.jpg,3,1562,1590,420,468,ft*,3264,2448,28,48
photo-29.jpg,1,1589,1613,2015,2030,1,3264,2448,24,15
photo-29.jpg,3,1606,1635,419,466,ft*,3264,2448,29,47
photo-29.jpg,1,1633,1657,2012,2032,2,3264,2448,24,20
photo-29.jpg,3,1648,1679,414,466,ft*,3264,2448,31,52
photo-29.jpg,1,1678,1702,2012,2031,2,3264,2448,24,19
photo-29.jpg,3,1693,1724,413,464,ft*,3264,2448,31,51
photo-29.jpg,1,1725,1748,2015,2031,1,3264,2448,23,16
photo-30.jpg,2,1198,1228,1441,1671,Kiwifruit loose kg,3264,2448,30,230
photo-30.jpg,2,1242,1268,1413,1669,Passionfruit - Each,3264,2448,26,256
photo-30.jpg,2,1283,1313,1229,1669,Tomatoes - Mediums Choice Ctn,3264,2448,30,440
photo-30.jpg,2,1328,1358,1255,1670,Mushrooms - Small Button Ctn,3264,2448,30,415
photo-30.jpg,2,1374,1406,1363,1670,Carrots - Large Carton,3264,2448,32,307
photo-30.jpg,2,1418,1451,1329,1669,Onions - Large Bag 20kg,3264,2448,33,340
photo-30.jpg,2,1465,1495,1425,1668,Onions - Red Bag,3264,2448,30,243
photo-30.jpg,2,1508,1538,1279,1671,Potatoes - White Chats 20kg,3264,2448,30,392
photo-30.jpg,2,1554,1586,1250,1672,Potatoes - Sweet Large Carton,3264,2448,32,422
photo-30.jpg,2,1599,1635,1244,1670,Spinach 1.5kg Premium Carton,3264,2448,36,426
photo-30.jpg,2,1646,1679,1277,1671,Mesculin 3kg Qld Mix Carton,3264,2448,33,394
photo-30.jpg,1,1203,1228,1965,2024,1.90,3264,2448,25,59
photo-30.jpg,3,1201,1228,1778,1873,FK101,3264,2448,27,95
photo-30.jpg,3,1245,1272,1773,1871,FP 119,3264,2448,27,98
photo-30.jpg,3,1289,1316,1777,1874,VT101,3264,2448,27,97
photo-30.jpg,3,1334,1362,1771,1877,VM 115,3264,2448,28,106
photo-30.jpg,3,1378,1406,1772,1875,VC 113,3264,2448,28,103
photo-30.jpg,3,1423,1451,1771,1876,PO 103,3264,2448,28,105
photo-30.jpg,3,1468,1496,1771,1875,PO 105,3264,2448,28,104
photo-30.jpg,3,1514,1541,1772,1873,PP106,3264,2448,27,101
photo-30.jpg,3,1560,1588,1779,1872,PP 111,3264,2448,28,93
photo-30.jpg,3,1605,1632,1771,1877,MS 102,3264,2448,27,106
photo-30.jpg,3,1651,1678,1767,1881,MM 109,3264,2448,27,114
photo-30.jpg,3,1183,1204,359,412,FRE,3264,2448,21,53
photo-30.jpg,1,1191,1218,922,1000,$3.95,3264,2448,27,78
photo-30.jpg,1,1235,1263,920,1000,$0.65,3264,2448,28,80
photo-30.jpg,1,1280,1306,912,1007,$36.00,3264,2448,26,95
photo-30.jpg,1,1324,1350,910,1006,$26.00,3264,2448,26,96
photo-30.jpg,1,1368,1396,909,1005,$33.00,3264,2448,28,96
photo-30.jpg,1,1413,1440,908,1004,$29.50,3264,2448,27,96
photo-30.jpg,1,1458,1486,907,1002,$20.00,3264,2448,28,95
photo-30.jpg,1,1504,1532,906,1003,$28.00,3264,2448,28,97
photo-30.jpg,1,1551,1579,907,1002,$26.00,3264,2448,28,95
photo-30.jpg,1,1596,1623,906,1001,$16.00,3264,2448,27,95
photo-30.jpg,1,1641,1669,904,1001,$32.00,3264,2448,28,97
photo-30.jpg,1,1188,1214,574,651,$7.86,3264,2448,26,77
photo-30.jpg,1,1232,1259,563,658,$13.00,3264,2448,27,95
photo-30.jpg,1,1276,1302,563,656,$38.00,3264,2448,26,93
photo-30.jpg,1,1321,1347,561,655,$26.00,3264,2448,26,94
photo-30.jpg,1,1365,1392,559,654,$33.00,3264,2448,27,95
photo-30.jpg,1,1410,1436,559,653,$29.50,3264,2448,26,94
photo-30.jpg,1,1455,1482,557,651,$20.00,3264,2448,27,94
photo-30.jpg,1,1500,1528,554,651,$28.00,3264,2448,28,97
photo-30.jpg,1,1547,1574,555,650,$26.00,3264,2448,27,95
photo-30.jpg,1,1592,1619,553,649,$18.00,3264,2448,27,96
photo-30.jpg,1,1637,1665,552,647,$32.00,3264,2448,28,95
photo-30.jpg,1,1247,1272,1963,2001,20,3264,2448,25,38
photo-30.jpg,3,1228,1249,358,411,FRE,3264,2448,21,53
photo-30.jpg,1,1291,1316,1968,1983,1,3264,2448,25,15
photo-30.jpg,3,1272,1293,357,409,FRE,3264,2448,21,52
photo-30.jpg,1,1335,1361,1966,1982,1,3264,2448,26,16
photo-30.jpg,3,1316,1337,355,407,FRE,3264,2448,21,52
photo-30.jpg,1,1381,1406,1967,1983,1,3264,2448,25,16
photo-30.jpg,3,1361,1382,353,406,FRE,3264,2448,21,53
photo-30.jpg,1,1425,1451,1968,1983,1,3264,2448,26,15
photo-30.jpg,3,1406,1428,353,404,FRE,3264,2448,22,51
photo-30.jpg,1,1471,1496,1967,1982,1,3264,2448,25,15
photo-30.jpg,3,1451,1472,350,402,FRE,3264,2448,21,52
photo-30.jpg,1,1515,1542,1967,1984,1,3264,2448,27,17
photo-30.jpg,3,1496,1518,349,401,FRE,3264,2448,22,52
photo-30.jpg,1,1563,1588,1970,1985,1,3264,2448,25,15
photo-30.jpg,3,1544,1565,348,400,FRE,3264,2448,21,52
photo-30.jpg,1,1607,1634,1969,1983,1,3264,2448,27,14
photo-30.jpg,3,1589,1610,347,398,FRE,3264,2448,21,51
photo-30.jpg,1,1655,1680,1970,1985,1,3264,2448,25,15
photo-30.jpg,3,1634,1656,345,398,FRE,3264,2448,22,53
photo-30.jpg,3,1663,1684,52,62,r,3264,2448,21,10
photo-31.jpg,2,1178,1214,1343,1703,Pmkladys - Special Carton,3264,2448,36,360
photo-31.jpg,2,1221,1256,1306,1702,Bananas - Cavendish Carton,3264,2448,35,396
photo-31.jpg,2,1268,1302,1351,1702,Mandarins - Large Carton,3264,2448,34,351
photo-31.jpg,2,1316,1348,1443,1700,Rockmekms-Tray,3264,2448,32,257
photo-31.jpg,2,1357,1393,1336,1697,Tomatoes - Cherry Punnet,3264,2448,36,361
photo-31.jpg,2,1401,1438,1258,1695,Tomatoes - Roma Economy Ctn,3264,2448,37,437
photo-31.jpg,2,1448,1485,1290,1695,Cucumbers - Continental Bag,3264,2448,37,405
photo-31.jpg,2,1499,1530,1450,1694,Onions - Red Bag,3264,2448,31,244
photo-31.jpg,2,1541,1576,1298,1693,Mescufn 3kg QM ktix Carton,3264,2448,35,395
photo-31.jpg,2,1591,1627,1428,1692,Honeydew - Carton,3264,2448,36,264
photo-31.jpg,3,1140,1163,372,426,FHE,3264,2448,23,54
photo-31.jpg,3,1186,1209,371,424,FHE,3264,2448,23,53
photo-31.jpg,1,1151,1176,579,677,$30.00,3264,2448,25,98
photo-31.jpg,1,1195,1222,578,674,$22.00,3264,2448,27,96
photo-31.jpg,3,1241,1269,576,674,SS2.00,3264,2448,28,98
photo-31.jpg,1,1288,1315,575,673,$32.00,3264,2448,27,98
photo-31.jpg,1,1332,1362,573,670,$30.00,3264,2448,30,97
photo-31.jpg,1,1378,1405,571,669,$14.00,3264,2448,27,98
photo-31.jpg,1,1424,1452,570,666,$2400,3264,2448,28,96
photo-31.jpg,1,1471,1497,567,665,$2400,3264,2448,26,98
photo-31.jpg,1,1517,1544,566,662,$32.00,3264,2448,27,96
photo-31.jpg,1,1563,1590,563,661,$12.00,3264,2448,27,98
photo-31.jpg,1,1197,1222,2002,2018,1,3264,2448,25,16
photo-31.jpg,1,1162,1189,934,1031,$30.00,3264,2448,27,97
photo-31.jpg,1,1208,1234,932,1028,$22.08,3264,2448,26,96
photo-31.jpg,1,1253,1281,931,1029,$52.00,3264,2448,28,98
photo-31.jpg,1,1299,1327,931,1026,$3200,3264,2448,28,95
photo-31.jpg,1,1344,1371,936,1017,$200,3264,2448,27,81
photo-31.jpg,1,1389,1418,927,1024,$14.00,3264,2448,29,97
photo-31.jpg,1,1435,1463,924,1020,$24.00,3264,2448,28,96
photo-31.jpg,1,1482,1509,923,1020,$26.00,3264,2448,27,97
photo-31.jpg,1,1528,1556,920,1018,$3200,3264,2448,28,98
photo-31.jpg,1,1573,1601,919,1016,$1200,3264,2448,28,97
photo-31.jpg,3,1190,1218,1807,1904,FA 130,3264,2448,28,97
photo-31.jpg,3,1236,1263,1809,1905,FB 101,3264,2448,27,96
photo-31.jpg,3,1281,1309,1806,1907,FM101,3264,2448,28,101
photo-31.jpg,3,1327,1355,1802,1904,FR 105,3264,2448,28,102
photo-31.jpg,3,1373,1401,1801,1903,VT105,3264,2448,28,102
photo-31.jpg,3,1418,1445,1801,1902,VT114,3264,2448,27,101
photo-31.jpg,3,1463,1491,1800,1903,VC 118,3264,2448,28,103
photo-31.jpg,3,1509,1538,1795,1901,PO 105,3264,2448,29,106
photo-31.jpg,3,1555,1585,1791,1905,MM 109,3264,2448,30,114
photo-31.jpg,3,1601,1630,1795,1898,FH 102,3264,2448,29,103
photo-31.jpg,1,1242,1268,2002,2016,1,3264,2448,26,14
photo-31.jpg,3,1232,1254,371,422,FHE,3264,2448,22,51
photo-31.jpg,1,1288,1313,2002,2015,1,3264,2448,25,13
photo-31.jpg,3,1278,1301,368,420,fhe,3264,2448,23,52
photo-31.jpg,1,1333,1359,2000,2015,1,3264,2448,26,15
photo-31.jpg,3,1324,1344,366,419,res,3264,2448,20,53
photo-31.jpg,1,1380,1404,1997,2030,15,3264,2448,24,33
photo-31.jpg,3,1369,1391,364,416,fhe,3264,2448,22,52
photo-31.jpg,1,1424,1450,1997,2012,1,3264,2448,26,15
photo-31.jpg,3,1415,1438,362,414,FHE,3264,2448,23,52
photo-31.jpg,1,1470,1496,1997,2013,1,3264,2448,26,16
photo-31.jpg,3,1460,1484,358,413,FHE,3264,2448,24,55
photo-31.jpg,1,1518,1542,1997,2009,1,3264,2448,24,12
photo-31.jpg,3,1508,1531,357,410,FHE,3264,2448,23,53
photo-31.jpg,1,1563,1589,1996,2010,1,3264,2448,26,14
photo-31.jpg,3,1553,1577,355,407,FHE,3264,2448,24,52
photo-31.jpg,1,1608,1635,1994,2008,1,3264,2448,27,14
photo-32.jpg,2,1187,1219,1343,1703,PinMadys - Special Carton,3264,2448,32,360
photo-32.jpg,2,1231,1261,1352,1702,Mandarins - Large Carton,3264,2448,30,350
photo-32.jpg,2,1278,1306,1381,1702,Watermelon - Seedless,3264,2448,28,321
photo-32.jpg,2,1321,1353,1265,1700,Tomatoes - Medium Special Ctn,3264,2448,32,435
photo-32.jpg,2,1368,1400,1307,1701,Mescuin 3kg Old Mix Carton,3264,2448,32,394
photo-32.jpg,3,1166,1188,384,434,FRE,3264,2448,22,50
photo-32.jpg,1,1177,1205,936,1031,126.00,3264,2448,28,95
photo-32.jpg,1,1223,1250,934,1031,$55.00,3264,2448,27,97
photo-32.jpg,1,1268,1295,943,1022,$1.25,3264,2448,27,79
photo-32.jpg,1,1315,1341,934,1029,$26.00,3264,2448,26,95
photo-32.jpg,1,1360,1386,933,1028,$32.00,3264,2448,26,95
photo-32.jpg,1,1173,1200,588,681,$26.00,3264,2448,27,93
photo-32.jpg,1,1217,1245,586,680,$55.00,3264,2448,28,94
photo-32.jpg,1,1263,1290,594,671,$3.15,3264,2448,27,77
photo-32.jpg,1,1309,1336,584,678,$26.00,3264,2448,27,94
photo-32.jpg,1,1354,1381,584,677,$32.00,3264,2448,27,93
photo-32.jpg,1,1194,1218,2006,2019,1,3264,2448,24,13
photo-32.jpg,3,1191,1218,1810,1907,FA 130,3264,2448,27,97
photo-32.jpg,3,1237,1263,1808,1909,FM 101,3264,2448,26,101
photo-32.jpg,3,1283,1309,1803,1911,FW102,3264,2448,26,108
photo-32.jpg,3,1329,1355,1807,1908,VT102,3264,2448,26,101
photo-32.jpg,3,1374,1400,1800,1912,MM 109,3264,2448,26,112
photo-32.jpg,3,1211,1233,382,433,FRE,3264,2448,22,51
photo-32.jpg,1,1241,1263,2004,2019,1,3264,2448,22,15
photo-32.jpg,3,1257,1278,382,431,FRE,3264,2448,21,49
photo-32.jpg,1,1286,1311,2003,2065,2.52,3264,2448,25,62
photo-32.jpg,3,1303,1323,380,431,FRE,3264,2448,20,51
photo-32.jpg,1,1333,1356,2004,2018,1,3264,2448,23,14
photo-32.jpg,3,1347,1369,379,429,FRE,3264,2448,22,50
photo-32.jpg,1,1378,1401,2003,2018,1,3264,2448,23,15
photo-33.jpg,2,1202,1226,1401,1645,Rockmefons Each,3264,2448,24,244
photo-33.jpg,2,1247,1276,1256,1645,Strawberries - 250gm punnet,3264,2448,29,389
photo-33.jpg,2,1292,1320,1342,1644,Carrots - Large Carton,3264,2448,28,302
